NavCustomerNo;CompanyName;CustomerStatus;PriorityCustomer;PPS;OcFwTerr;OcFwSat;OcNotam;CustomerSince;PriceEscalation;Terminationdate;ChurnValue;Avoidable;ChurnReason;BlockedDate;BlockedReason
;MWWMMWM;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Inter Island Charters (Bahamas);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Air Inter Island;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Ikar (Russian Federation);Quarantine;0;0;0;0;0;;0.00;;0;;;;
;Armée de l'Air de la République du Congo;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Ilyushin Design Bureau;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;Imetame Group;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Airborne Imaging;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Zimex Aviation Austria;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Inversiones Manduca;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Irmãos Passaúra;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Inland Air Charters;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Celso Fries;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Island Air (Cayman Islands);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Island Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aire Express;PotCust;0;0;0;0;0;;0.00;;0;;;;
;CITGO Petroleum;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FLITE Air Taxi;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Indiana University Foundation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Fogelman Properties;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Cloud Eleven;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Izhavia;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;Vivid Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Crown Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AM & JB Corp;PotCust;0;0;0;0;0;;0.00;;0;;;;
;HTG Falcon;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Piers Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;North Star Trust Company;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Tait Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SRPB (United States of America);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Northwestern Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Airjet Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Cabo Express (Delaware);PotCust;0;0;0;0;0;;0.00;;0;;;;
;330AM Holding;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Buffalo Airways;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Namedropper Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Map Transport;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Greenstone Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;CCCNJ F2000-169;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Alaska Seaplanes;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AV13 (United States of America);PotCust;0;0;0;0;0;;0.00;;0;;;;
;BLM Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;KA Equipment Leasing;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Wetzel Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Capital Holdings 133;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Artis 1;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Acme International Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MT 7 Aircraft;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Kelby Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Valo Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Cégep Édouard-Montpetit;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Higher Cause;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Hedy Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Kito Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Jerry Conway;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SF1 Group;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Zulu Lima;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Sagar Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Blitzen Air 238;PotCust;0;0;0;0;0;;0.00;;0;;;;
;JEM Investments;PotCust;0;0;0;0;0;;0.00;;0;;;;
;H4T (United States of America);PotCust;0;0;0;0;0;;0.00;;0;;;;
;307PS (United States of America);PotCust;0;0;0;0;0;;0.00;;0;;;;
;DRL Enterprises;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Schweizer Luftwaffe;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Junkanoo Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FirstMerit Credit Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Johnson Controls;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Lance Toland Associates;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SundAir;Customer via;0;0;0;0;0;12/06/2025 00:00:00;0.00;;0;;;;
;Joss (Aruba);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Applied N America Insurance Brokerage;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Channic;PotCust;0;0;0;0;0;;0.00;;0;;;;
;P & G Investments;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Key Bank;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aviation Material & Support;PotCust;0;0;0;0;0;;0.00;;0;;;;
;JR Motorsports;PotCust;0;0;0;0;0;;0.00;;0;;;;
;JRW Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;JetSMART Perú;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Waterside Aircraft Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Tennessee Jet Aircraft Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Dassault Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Jetlite Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Jato Aerotáxi;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Jubba Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Juliet Romeo Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Parker Aircraft Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Zipline Express;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Dalila Aero;PotCust;0;0;0;0;0;;0.00;;0;;;;
;interCaribbean Airways (Dominican Republic);PotCust;0;0;0;0;0;;0.00;;0;;;;
;TAECA Cargo;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Falcon 146 Holding;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Sitrex Comercio e Representacao Comercial;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Easton Flying Partners;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Bolla Aircraft;PotCust;0;0;0;0;0;;0.00;;0;;;;
;University of Notre Dame du Lac;PotCust;0;0;0;0;0;;0.00;;0;;;;
;C.A.H. Aircraft Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Custom Home Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Clyde Federal Savings and Loan Association;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Taquan Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Mellon National Leasing;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Standard Fittings;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Don Tidwell Aircraft Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Arkansas Aviation Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Kamaka Air;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Kapowsin Air Sports;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Provincia de Santiago del Estero;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Avia Carriers (USA);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Blue Heron Aviation (United States of America);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Kustbevakningsflyget;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Private Jet Charter;PotCust;0;0;0;0;0;;0.00;;0;;;;
;20319;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Kenya Air Force;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FlyCemAir Canada;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ACLC (United States of America);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Alexa Air Charters;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Allworld Aviation International;PotCust;0;0;0;0;0;;0.00;;0;;;;
;American Aircraft International Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Klaret Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Bakers MF;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Armada de Chile;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Alaska Central Express;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Catbird Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;KrasAvia;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;Air Kasai;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Kisik Aerial Survey;NonCust;0;0;0;0;0;;0.00;;0;;;;
;SAEP (Colombia);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Kata Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Omnijet Jet Trading;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Sky Team Aviator;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Delaware Challenger Operations;PotCust;0;0;0;0;0;;0.00;;0;;;;
;EA Aircraft Sales & Exchanges;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SkyBus Cargo Charters;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Easy Leasing;PotCust;0;0;0;0;0;;0.00;;0;;;;
;EPC Aircraft Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Evergreen Trading Falcon 900EX S-N 110;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Evergreen Trading Falcon 900EX S-N 013;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Executive Jets of Pty;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Falco Industries;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Falcon 2000EX 101;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Falcon 55;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Falcon Aircraft Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Falcon Flyer 379;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Falcon Jet Leasing;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Falcon N426ST;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Fifth Avenue Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;DHL de Guatemala;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Freja Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;GavCorp;PotCust;0;0;0;0;0;;0.00;;0;;;;
;L3Harris Technologies;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Gent Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;GT Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Ozark Air Lines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Air Antilles;NonCust;0;0;0;0;0;;0.00;;0;;;;
;KM Malta Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Hines Hill Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Ivory Coast Air Force;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Bristow US;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Yute Commuter Service;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Jones Girls;PotCust;0;0;0;0;0;;0.00;;0;;;;
;LASER Aéro Colombia;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Lee County Mosquito Control District;PotCust;0;0;0;0;0;;0.00;;0;;;;
;LC3 Falcon;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Laparkan Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Leading Edge Aviation Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Liberty Falcon;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Libyan Air Force;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Bouloc Skydive;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MS Falcon;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Life Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Los Villes Ranch;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Mach Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Maverick Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MB Aircraft Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Medford Leasing;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Light Flight Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Fly Lili;NonCust;0;0;0;0;0;;0.00;;0;;;;
;MFS International of Nebraska;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MFW Aeronautics;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Link Air Charter;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Mid-States Leasing;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Midwest Aircraft Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ARALL - Aerolíneas Llaneras;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Corporate Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aereo Transporte La Montana;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Lanhsa Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Landry's;PotCust;0;0;0;0;0;;0.00;;0;;;;
;LIMA NY;PotCust;0;0;0;0;0;;0.00;;0;;;;
;My Air Holdings;PotCust;0;0;0;0;0;;0.00;;0;;;;
;N115KG;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Logistic Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;LATAM Airlines Perú;PotCust;0;0;0;0;0;;0.00;;0;;;;
;National Leasing Company;PotCust;0;0;0;0;0;;0.00;;0;;;;
;CanaryFly (Duplet);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Lionel Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Nighthawk Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Liard Air;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Oxley Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;LaPerù;PotCust;0;0;0;0;0;;0.00;;0;;;;
;LASSA - Linea de Aeroservicios;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Alticor Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Blue Airlines (Argentina);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Potrico;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) LEVEL;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Las Vegas Sands;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Air Peace Caribbean;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Regions Commercial Equipment Finance;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Swiss;PotCust;0;0;0;0;0;;0.00;;0;;;;
;LatinX;PotCust;0;0;0;0;0;;0.00;;0;;;;
;RJH Wings;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Roberts Trading;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Roston Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Maersk Air Cargo UK;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Liz Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Sigma Equity;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Sunrise Airlines Millon Ex;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Kenmore Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;UJS - Universal Jet Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Viva (Mexico);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Vance & Engles Aircraft Brokers;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Volare Acquisitions;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Weiss Special Operations;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Dena’ina Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Sky Aviation (United States of America);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Mali Air Force;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Airmax Cargo;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AeroCaribe Air Charter;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Sunshine Air Costa Rica;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Motor Sich Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MAG Aerospace;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MP Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Opel Investments;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Minera Barrick Misquichilca;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Marbyia Investments;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Trans Caribbean Air;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Mauritius Coast Guard;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MCHS Rossii;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;Air Evac Lifeteam;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Med-Trans Air Medical Transport;PotCust;0;0;0;0;0;;0.00;;0;;;;
;REACH Air Medical Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Eagle Air Med;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Hawaii Life Flight;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Gallup Med Flight;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Valley Med Flight;PotCust;0;0;0;0;0;;0.00;;0;;;;
;McNeely Charter Service;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Alaska Regional LifeFlight;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MountainStar AirCare;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Wiregrass Life Flight;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Merlin Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Misty Fjords Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Missionary Flights International;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Mizzou Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Crystopher Fries;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Magyar Légiero;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MHI RJ Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aerodiva;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Cutter Southwest Aircraft Sales;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Maritime Helicopters;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aero - Mapiex Aero;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Air Majoro;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MidAmerica Jet;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Transpotes Aeronauticos Del Bajio;PotCust;0;0;0;0;0;;0.00;;0;;;;
;McKee Foods Transportation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Makers Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Markz Jet;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AAR Airlift;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Manaus Aerotáxi;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aeroamanacer;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MAP Linhas Aéreas;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Ontario MNR Aviation Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Montserrat Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Million Air Interlink;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Dione Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Martinaire Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Minera San Cristóbal;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MSP Recovery Aviation Ops;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Missinippi Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Metrojets (United States of America);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aeromet;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Montex Drilling;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ST Air Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Mavi Gök Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Movil Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Maya Island Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FlyFast;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aero Jomacha;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Ft. Mitchell Construction;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Ministry of Internal Affairs (Russian Federation);Quarantine;0;0;0;0;0;;0.00;;0;;;;
;SmartLynx Airlines Estonia;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Equipment Financing;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Servicio Aeronaval de la Marina Peruana;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Naysa;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Chrono Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Round Room;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Jet Support Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Xejet;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Anglo American Mining;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Northrop Grumman;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Nigerian Air Force;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Nakina Air;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Nella Airlines Bolivia;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Neos Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Nord Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Air Nootka;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Norwegian Air Shuttle AOC;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Northpark Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Norwegian Air Sweden AOC;PotCust;0;0;0;0;0;;0.00;;0;;;;
;NordStar;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;Northern Thunderbird Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Hum Air 33;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Servicio Nacional Aeronaval;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Finnish Air Force;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Northway Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Inter American Exportadora Overseas;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Next Century Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Internac;PotCust;0;0;0;0;0;;0.00;;0;;;;
;JSM (United States of America);PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Magnifica Air;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Kinleyco Ventures;PotCust;0;0;0;0;0;;0.00;;0;;;;
;UAC United Aircraft Corporation;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;Iberojet (Portugal);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Primero Transportes Aéreos;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Occidental Petroleum;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Lauda Europe;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Leyna Fries;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Orbis;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Plane Aviaton;PotCust;0;0;0;0;0;;0.00;;0;;;;
;flyOriole;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Maria Gertrudes Fries;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Coptervision;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Osprey Wings;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Applied Medical Technology;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Mireylle Fries;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Yuri A. Gagarin Cosmonaut Training Center;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;Nelvo Fries;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Phenom Holdings 495;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Priority Air Charter;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Policía Nacional Colombiana;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) ConocoPhillips Aviation Alaska;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Paradigm Jet Management;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ConocoPhillips Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Parachutisme Adrénaline;PotCust;0;0;0;0;0;;0.00;;0;;;;
;PDVSA - Petróleos de Venezuela;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Penobscot Island Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Petroecuador;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Guardia National;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Pro Flight Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Pathfinder Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Policía Federal Argentina;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Pacifica de Aviación;PotCust;0;0;0;0;0;;0.00;;0;;;;
;R.J. Grad Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Pegasus Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Pharmair;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Duncan Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Phoenix Air Transport;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Pineapple Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Air Saint-Pierre;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Sierra West Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Placar Linhas Aéreas;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aero Perú;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Polar Airlines;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;Playboy;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Tropic Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
